id,time,ch1,ch2,ch3,ch4,ch5,ch6
124,2024-08-12 13-47-52,-0.003,-0.027,-0.015,0.0,0.0,0.0,,
125,2024-08-12 13-47-52,-0.003,-0.027,-0.015,0.0,0.0,0.0,,
126,2024-08-12 13-47-52,-0.003,-0.027,-0.015,0.0,0.0,0.0,,
127,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
128,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
129,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
130,2024-08-12 13-47-52,-0.002,-0.028,-0.015,0.0,0.0,0.0,,
131,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
132,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
133,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
134,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
135,2024-08-12 13-47-52,-0.003,-0.028,-0.015,0.0,0.0,0.0,,
136,2024-08-12 13-47-52,-0.002,-0.028,-0.013,0.0,0.0,0.0,,
137,2024-08-12 13-47-52,-0.002,-0.028,-0.013,0.0,0.0,0.0,,
138,2024-08-12 13-47-52,0.000,-0.028,-0.013,0.0,0.0,0.0,,
139,2024-08-12 13-47-52,0.000,-0.028,-0.013,0.0,0.0,0.0,,
140,2024-08-12 13-47-52,0.000,-0.028,-0.013,0.0,0.0,0.0,,
141,2024-08-12 13-47-52,0.000,-0.028,-0.013,0.0,0.0,0.0,,
142,2024-08-12 13-47-52,0.000,-0.028,-0.012,0.0,0.0,0.0,,
143,2024-08-12 13-47-52,0.002,-0.028,-0.012,0.0,0.0,0.0,,
144,2024-08-12 13-47-52,0.002,-0.028,-0.012,0.0,0.0,0.0,,
145,2024-08-12 13-47-52,0.002,-0.028,-0.012,0.0,0.0,0.0,,
146,2024-08-12 13-47-52,0.002,-0.028,-0.010,0.0,0.0,0.0,,
147,2024-08-12 13-47-52,0.002,-0.028,-0.010,0.0,0.0,0.0,,
148,2024-08-12 13-47-52,0.002,-0.028,-0.010,0.0,0.0,0.0,,
149,2024-08-12 13-47-52,0.002,-0.028,-0.010,0.0,0.0,0.0,,
150,2024-08-12 13-47-52,0.002,-0.027,-0.010,0.0,0.0,0.0,,
151,2024-08-12 13-47-52,0.002,-0.027,-0.010,0.0,0.0,0.0,,
152,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
153,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
154,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
155,2024-08-12 13-47-52,0.002,-0.027,-0.008,0.0,0.0,0.0,,
